response,feat1,feat2,feat3
19.5738725421086,-1.28914076103054,b,0.111562113264988
15.0029736664301,-1.02758852980229,b,0.458725121677891
47.2340784169235,-1.76388166869289,b,-1.64356336511662
28.4604320240245,-1.28549646072466,a,-1.44234479982992
17.304884348073,-0.552285572214341,a,0.127640854152632
11.3528107623503,-1.153577864888,b,-0.879533693613326
90.6225340901283,-2.14322395115165,c,-1.11519956809673
29.1753097062322,-1.41267560983848,c,-1.10206883974672
25.7528160228649,-1.44874695466872,b,-0.762406650016247
14.8116464552175,-0.900718642403635,c,0.535166966232133
4.23822074631475,-0.450273029640037,b,-1.44944036280687
14.0994098787921,-0.233248151728472,a,1.10348919113375
28.1300725639699,-1.2819327189027,a,0.8473678814887
10.4441770379105,-0.982332712174574,b,0.422717879907702
7.81230191756155,-0.515709310198047,b,-0.276430020459995
33.8463685841335,-1.45792841662561,a,-2.567195137793
19.34305561472,-0.904390899078446,a,0.302976866527918
12.1739758612799,-0.876104569202427,c,-0.646415511257733
11.137853340477,-0.933642885740164,b,-1.94826493827412
32.0454931829695,-1.38544211488044,a,0.204565913575618
9.24366779300368,-0.593626711829124,b,-0.570240590402834
12.4495502668358,-0.413085412122193,a,-0.408626849404411
237.43132674155,-1.32821179062143,b,1.68957349569395
12.0924116687311,-0.641824783306835,c,-2.53366119566153
18.2012621297482,0.276848653698005,a,0.942385068702407
28.4044847865737,-1.47162457285599,b,0.0298803383628126
32.0254040624247,-1.47121959769539,c,-1.22316782786286
13.3680148568727,0.0566309420596851,c,0.731144989592757
23.0477769521323,-1.30719726440831,c,-1.63486945954825
9.63672630933962,-0.859666252326521,b,0.600391278886613
8.56964164795766,-0.458058101413273,b,-1.15492681086137
10.9223890105242,-0.683066694890391,b,0.752099009252076
7.84682083969732,-0.643799423660808,b,-0.415128057254102
12.0740282717733,-0.860070444380251,b,0.383376564456392
9.94303632791832,-0.846661090710559,b,-1.52968861013931
18.9569532654075,-1.18567992335804,b,-0.461848745826698
189.74234106697,0.193596923812162,b,0.394606199194465
29.8280475476616,-1.33041675524207,a,1.01782303785388
11.6410851245425,-1.0405894389329,b,-0.192219588651732
15.0420115191124,-0.932563955600318,c,-0.662362016449456
14.3533345482376,-1.20266457232581,b,-0.587289290381505
52.6071935190316,-1.7272102320292,a,-1.73432733465187
48.9389710291118,-1.75952940511809,c,1.5939114842747
7.36546694674046,-0.674372525092482,b,-1.95650937568639
17.630794825363,-1.30856825575995,b,-0.507035754680984
58.2563972623786,-1.85438839418869,c,0.173974230248045
7.66227236743969,-0.472089375494188,b,-0.38597721074468
12.1644259448243,-0.146423472142481,b,-0.29889665739472
24.689770550812,-1.40037438194472,b,0.674724662413092
32.1466809575534,-1.53810748089164,b,-0.765804388908481
9.34468036682764,-0.870726970469555,b,-0.666925213796912
22.5153554525042,-1.12061071719256,a,0.634824506023956
15.3335642125882,-1.11715674258111,b,-0.228522565014413
14.1714598982013,-1.05600300645435,b,1.07253365856222
16.944310840776,-0.700802333104873,a,-0.263476385027365
42.3419200025516,-1.66054539700322,c,0.373339393013877
9.75942297237713,-0.831536692102907,b,1.46583546244226
16.9356103689719,-1.12877582519068,b,1.81845965730725
6.31479604202228,-0.566457516310829,b,-1.66388149616488
18.3316942487636,-1.23895595642271,b,-1.37257792859377
33.7590778695454,-1.55430678123805,b,-0.497324246615213
48.6106593333468,-1.75913541431004,b,0.3799811959515
7.55526659614852,-0.307196054051361,b,-0.329549689492761
8.40652739056873,-0.0357091927546168,b,0.0456983420929497
18.6259939742445,-1.17486886057312,b,1.22977382890817
8.35353888030507,-0.815431481197121,b,0.459664162803455
25.1930084163829,-1.31295500145484,c,0.296956444291048
229.147699064414,-1.19678997804904,b,-0.0967286504979902
15.1859084467625,-1.02918229344126,c,0.487266718015594
45.5234823336562,-1.7421992210415,b,1.50947584748363
34.9344836308046,-1.52796493485824,c,0.654628151250781
73.8880999852037,-2.00671191331088,c,0.93725964716011
8.62341007459026,-0.811899606190855,b,0.981543860965302
17.7827773043836,-0.970863593733128,c,1.07213568149323
6.86105897694064,-0.528307725155221,b,-0.884582094382124
15.9671230394416,-1.24088498789902,b,-0.768440360210306
33.0574373258099,-1.60612627543268,b,0.425399699378823
32.4541949129445,-1.54597786944147,b,-0.062161724008321
12.7870662791904,-0.387333965039784,c,1.85884605933502
9.30498896294919,-0.833772397491311,b,0.847724387878208
12.8894444297023,-1.04277073118795,b,-1.90108335119353
7.63177011152753,-0.344405142471389,b,1.69042033332374
15.6338776263077,-0.893642018665575,c,0.69297166066162
23.3519975879924,-1.15125496327301,a,-0.953234023781334
30.2724526409389,-1.29202305035385,a,0.419953867075833
8.53390272109732,-0.402436061210256,b,-0.405759773277072
23.5660329866525,-1.31171263048773,b,-1.22824490245258
14.3080617567436,-1.11739699657404,b,1.39775370637808
55.1188274258019,-1.8235499182071,c,0.469297825529251
8.20084646552227,-0.862011580847857,b,-0.543080819800073
12.0250474248853,-0.49344562738936,c,0.890774338825645
13.3793356538271,-1.00792648037535,b,0.151479378904143
7.38107350420145,-0.579200893836076,b,-0.279510357291988
4.29357366634012,-0.590616355805083,b,-0.0844864771984954
9.68429940585816,-0.817001439296652,b,0.355402889656648
8.62425809555329,-0.265057578669786,b,-0.0974080309160768
7.575998416525,-0.622570881153548,b,0.423418059098075
12.8042572309481,-1.0234073908585,b,0.658923071957938
8.26809186893074,-0.0553559887295345,b,0.936880996865237
37.8780446396794,-1.56614046813443,c,0.620626726991287
12.0900035707496,-0.922161486355687,b,0.919294658031608
15.578055049362,-1.155770482679,b,0.00769875543884297
225.707145241511,0.075779115893148,b,0.0359033527995961
79.4322575582155,-2.01191811856697,a,0.238229468557337
15.373452065657,-1.14516919810479,b,0.76173373158793
13.0897864753007,-0.962153899764893,b,1.27923650283636
13.6970219080605,-0.895835817863171,c,-0.147638688017839
47.9548026373116,-1.80516858822594,b,-1.64250089672907
29.7863338920223,-1.3632164356452,a,-2.07739651566629
11.8304650674925,-0.966981500465686,b,0.959329440155319
14.3152417705483,-0.981064526452944,b,0.655021893842671
11.8922432571481,0.262245799378409,b,-0.94609177055438
6.66240595617949,-0.510348948485645,b,-1.89094366756528
48.6447289157323,-1.77159839838132,b,-0.607895607719666
42.9644014755281,-1.71415350056536,b,-1.93792918681272
19.9436264622969,-1.30736055146051,b,2.30308529943098
19.1724497564873,-0.923185041722139,a,-1.02070610481888
24.3571172809518,-1.25421295145309,a,0.0906384320458751
13.5820553699589,-0.138970419041142,a,1.09153045704189
23.2271692586469,-1.37585742974269,b,2.0440325453358
24.3402134869669,-1.42177123536862,b,-0.510041156262374
8.76620005569305,-0.618207630297046,b,0.0120229397624786
31.6357278426333,-1.57581406073319,b,-0.666633691955115
16.0302368622567,-1.00204622797583,c,-0.434042873576247
6.12610078678318,-0.573337607416067,b,-1.40591422135121
8.26379033045471,-0.649878727914614,b,0.784136438513633
25.4460544466679,-1.37547115197361,b,-0.637894918667634
15.9598786036034,-1.13459639643596,b,1.11070043511332
55.9696889141679,-1.80171895223522,c,0.508002654463119
26.348006295679,-1.4259409805579,b,1.0272355610689
50.1944304391177,-1.72151015659566,a,0.141417323406633
42.000198294078,-1.56771089453443,c,0.590470866760354
5.99168917367985,-0.509719667870974,b,0.548183537162635
28.9204643970723,-1.45180869506031,b,0.310742643824116
18.4542688675422,-0.920603946979278,a,-0.77428513773954
22.8083062159669,-1.19064094639858,c,-0.334211194814463
17.0014060930591,-0.837518072096089,a,-0.508399695633561
7.93770470360791,-0.115821764840755,b,-1.64385950142177
16.0662709817109,-1.12153471532414,b,-1.29012463949383
31.0532124128371,-1.50551506107443,b,-0.465651266712485
8.58224194821864,-0.0282478746183584,b,2.1628794172119
29.6748877662415,-1.46614390189123,c,0.176029033528381
45.852566054978,-1.7400618721783,b,-1.78274954293498
9.08175281352954,-0.544615485258104,b,-0.0451507755551068
26.1124185205427,-1.35898097632585,b,-0.258349859416318
4.94078263800825,-0.61949387132327,b,-0.268779120208836
10.1280944942286,-0.326680274757945,c,0.227286440402898
8.20549728464712,-0.280869663721704,b,-0.0576456369613666
113.868972911494,-2.26787840547806,a,1.41103524792667
20.2258637069989,-1.31956610879783,b,0.363408768578592
23.6481516086748,-1.34253399610563,b,0.767191528228626
10.9992792497429,-0.525779927588872,c,0.968440078770144
15.8292646511835,-1.17581127071206,b,0.255000813000936
46.9186899291145,-1.68372035517531,a,-1.72442032860349
52.7863388861686,-1.72755666047065,a,-0.875609517742982
6.88227184772549,-0.524570657286141,b,-0.521453648743195
29.9074914184128,-1.53243501625826,b,1.07148543171737
13.5167567973306,-0.79264381472546,c,0.633807843253839
11.4819849380787,-0.482591267100626,c,0.190808481878551
26.9724121007163,-1.45408215084857,b,-0.0710735746115022
18.0214974863887,-1.25752261500898,b,-0.355295052171982
20.1679103321463,-1.00918856899401,a,-0.334544122999866
8.82610879605263,-0.0495822300030074,c,0.625644449970141
10.7332389941033,-0.698058254489159,b,0.5460606951913
9.18314879958631,-0.361237780109252,c,-0.0317067015931256
6.7211029275776,-0.727426830828256,b,-0.40505022137621
216.74215411286,-0.804867540321918,b,-2.09706551188943
17.2863748851592,-0.488252452150497,a,0.320821812792635
9.12537254821653,-1.00922193433093,b,-0.168110858207804
56.5045036031475,-1.85889881595827,c,0.913908969888389
14.1354935319203,-0.507844067926101,a,-0.0367199862930531
17.0298253477039,-0.74222748839779,a,1.87706733976486
19.932787783658,-1.14084621204045,c,-0.244451644353174
18.3008982490129,-1.13068661390887,b,0.945555011222415
25.8854774461346,-1.17435939755034,a,0.297847499849465
83.0529807872204,-2.10591192132483,c,0.26825996139099
9.37169048458087,-0.77404494402447,b,0.155387070090799
25.1603124933155,-1.18195535230281,a,-0.239067744946431
8.01038116557837,-0.664375440923653,b,-0.0860067430516693
8.89667045999843,-0.967465337775069,b,1.0293191536777
17.063120059142,-0.450763438294778,a,-1.57120026491593
14.3041925151979,-0.872538309068787,c,0.317896434735169
10.7126866304427,-0.581542126449864,b,0.859044038716716
11.9135618897892,-1.03474838260611,b,0.494172635810072
11.6995743213646,-1.1263435803482,b,-2.00265757050856
9.1705027490607,-0.738082455784437,b,-2.31317390333414
13.9969864657752,-0.389605762852081,a,0.265268395754469
45.2328733580903,-1.59633070118057,a,0.684368283318168
40.1327431004359,-1.52658718573005,a,-0.0990932014519867
8.39135133562944,-0.441633671149422,b,0.711087668998976
16.8838450001031,-0.843009771447801,a,0.884056473894592
80.3362430805105,-2.06259874499214,c,-0.719546733332061
24.3993471886609,-1.37624176750156,b,0.689364586771592
13.0206270614329,-0.900193408171267,c,-0.020920977619996
7.25166174101978,-0.662593200550263,b,0.274270720539718
19.2463511437191,-1.17110422805022,c,-0.14282587453867
50.8880837492645,-1.82463923648896,b,0.507216568606373
22.4195390811298,-1.22595944051348,c,-0.736696250257907
16.0718116421236,-0.0338173750648326,a,-0.493543057181192
132.748032901056,-2.42568940651463,b,-1.93866645267827
11.2570170422546,-0.361263807451396,c,-0.14055000537881
7.549072668207,-0.671401573840657,b,0.60908534052384
20.8142973075296,-1.20474803779504,c,-0.255433974972697
15.908694317681,-0.454756112202694,a,-1.40778956694459
14.2061154280565,-1.096915769678,b,0.74334595994331
11.238193734053,-0.968513021977619,b,-0.289892067686077
13.3292688951147,-1.08372165389516,b,0.0300984470628554
5.91166668847282,-0.42029703437306,b,1.13627487767753
9.37521525524233,-0.491335539870704,c,-1.1726292978708
21.2082043940011,-1.10395892201281,c,0.336174374110301
26.0833263662524,-1.38272859404961,b,1.05332617001855
12.9136308673025,0.549069146877706,b,0.895551373682732
10.5820324187961,-0.607494554948686,c,0.692591473941966
231.159465626894,-1.06365806080466,b,-0.515810456421194
26.8412864098055,-1.42831902425778,b,0.556860992730595
5.80619101729754,-0.370575703710567,b,1.29420493515926
7.66941904024384,-0.768518067177317,b,0.845673662638171
7.44711107576155,-0.260904064308911,b,-0.265430197979234
19.5905286863681,1.26425686773444,b,0.0372708367823169
22.8058660536233,0.978946227922575,a,-1.11421656327644
15.4503740974846,0.907733113992656,b,1.77581743058475
23.3117761351972,1.44680556586377,b,-1.04939074985513
16.9771526225841,1.33782751430538,b,-0.89986571336986
15.2311102380236,0.504660401426862,c,0.212536750630137
24.8658414212868,1.5487947249512,b,-1.32942155016069
13.6049121334555,0.764133673040385,b,-0.619432702665885
24.8086480953268,1.47592499671562,b,1.2086355057379
23.1825630398839,1.22955922828075,c,0.411310947835847
22.4583446390778,0.545725396709829,a,0.4250029930535
14.8032027971487,0.670376502316516,b,0.676911198289268
16.5066518145764,0.871614950493534,c,-0.0614538945499278
13.8494037865272,1.0806392193889,b,-0.0232875292656815
12.995679758356,0.530040120610441,b,1.643234385064
20.1411704696007,0.476223342831531,a,0.223305396625347
13.8487230515836,0.649733867438359,c,1.01525968188974
21.2954951527249,1.13932664367982,b,0.753419731275392
18.8058548865462,1.01285930915167,b,-0.678244439255253
28.0673360824748,1.48136684723285,c,0.572566427439045
8.69709039404296,0.143466415709541,b,0.419758586555484
13.4256260061239,0.559068137221953,b,0.0621645392495535
14.954871724574,0.825671825260837,b,-0.115895336191635
14.4792153916024,0.486977440461281,c,0.0880458572015396
12.8893798789756,0.920242858637905,b,0.136381563073353
28.9281232676646,1.40716053989105,a,-1.13197460465802
16.0499732070641,1.25402176896597,b,-0.644962529044299
16.636668801887,1.10654879494427,b,-0.305810752424786
9.98158201520018,0.585521601334299,b,0.208179580406614
20.7731536479535,0.88685451896575,c,0.326236545547933
17.4677160394773,0.910590986655093,c,0.710697731340384
13.2842962724438,0.697866918611086,b,-1.07082698048948
40.7856491421561,1.97566805091521,b,-1.44730272490351
18.6222330004529,0.337780469720014,a,0.523424660103797
20.0939891242831,1.32910566437233,b,-0.04822439565758
19.5129640164152,1.12330868288924,b,0.788228055267159
14.0281401202981,0.36781651734719,c,-1.28508308317218
13.3934289977108,0.575790429685657,b,0.107762923135399
13.4586251114327,0.894840557122621,b,2.00319369591813
12.8375714878659,0.713313729548904,b,-0.858262758220756
14.2718068521367,0.884036044210416,b,1.78756159802906
235.636491078189,1.31527378172451,b,-0.652894817102273
10.9873924121109,0.588538333434896,b,-0.154618271283572
20.3875247689237,1.40773626413303,b,-0.508321979322404
27.3743144176988,1.33595025935146,a,-0.108802397005493
9.67927455085018,0.524829239875908,b,1.13772137582293
38.5184457979422,1.93491638233268,b,1.21011518896714
18.8748145082374,0.549716703913464,a,-1.71240650420404
16.1026971838436,0.986759692644608,b,0.0401934034819552
15.018107812563,0.718373141366725,b,0.0388439494597135
21.5824779808629,1.15969531918671,c,-0.120483196054248
10.4479161304167,0.180895860674788,b,-1.57809213276113
12.0338530151232,0.640610411058504,b,-0.422360353393406
19.4133282120148,1.41972202947499,b,-1.21803968528833
12.6965166953478,0.21376260787822,c,-1.76806743938094
22.0284353654777,0.982636760400822,a,-1.01858385995984
20.6223193360461,1.39911089479406,b,-0.383376359371625
11.9808380073325,-0.104783295720281,c,-1.11057216514735
25.1578861988538,0.894820737538433,a,1.11779227354449
18.0608788977227,1.17951527117227,b,-2.11933199251892
30.8451019854986,1.33465369694291,a,-0.428066151446742
8.7500489549149,0.411186038261573,b,-0.360293372890996
261.237192180626,1.17399419961034,a,-0.135021503153016
33.4301506120979,1.51256808351651,a,-1.23825452813153
9.53459664907097,0.412934047767192,b,-0.580161922584505
10.4718090725505,0.71209482637158,b,-1.78230274970571
52.7329722041712,2.00822166320358,a,1.9350319504853
29.1011775926686,1.30450140825103,a,0.562594651204665
7.16971124598948,-0.0208887353335105,b,0.580256835922477
18.8597743774883,1.24414384868822,b,1.334288739596
47.9546351883173,2.14578520783612,b,-0.454542839928399
12.5511431031269,0.757349008976854,b,0.0979985978819586
22.6291911622495,1.06104984333894,c,0.774566022836035
14.909214896596,0.776480554541772,b,0.446294829394332
39.2597177838139,1.927384813166,b,0.148037254456395
20.3155235007298,0.837824054515493,a,-0.469824237568428
21.9536821216079,0.951136651059244,a,-0.77099643296247
19.6759722817586,1.26429107061888,b,0.274082046717083
10.251536985281,0.338614245978425,b,-0.756879108607079
28.2411788231968,1.29799705146426,a,-0.45786734001471
18.1275231280004,1.20185543085896,b,-0.521647164421988
42.0244786889906,1.99813004426388,b,-0.130601493667222
26.3913570647154,1.54735687413147,b,0.866166950838933
26.5334234748914,1.11398720022133,a,1.19000643758769
